description,price,rating,review_count,url
"Dell 14 (2021) i7-1165G7 2in1 Touch Screen Laptop, 16Gb RAM, 512Gb SSD, 14” (35.56 cms) FHD Display, Win 10 + MSO, Backlit KB + FPR + Active Pen, Silver Metal Color (Inspiron 5410, D560469WIN9S)","94,990",4.3 out of 5 stars,16,https://www.amazon.in/Dell-i7-1165G7-Inspiron-5410-D560469WIN9S/dp/B095S9NJ4S/ref=sr_1_270?dchild=1&keywords=laptop&qid=1627417006&sr=8-270
"Dell G5 Gaming 5505 15.6"" (39.62 cms) FHD 120 Hz Display Laptop (R5 4600H/8GB/512 SSD/RX 5600M 6GB/Win 10/Silver)","69,990",4.1 out of 5 stars,23,https://www.amazon.in/Dell-Gaming-Display-Laptop-Silver/dp/B08X4NF6M4/ref=sr_1_271?dchild=1&keywords=laptop&qid=1627417006&sr=8-271
"Lenovo E41-45 (82BF000JIH) Laptop (AMD A6-7350B/ 4GB RAM/ 1TB HDD/ Win 10 Home SL/ 14"" (35.56cms) Screen), 1 Year Warranty","27,459",3.8 out of 5 stars,59,https://www.amazon.in/Lenovo-E41-45-82BF000JIH-A6-7350B-35-56cms/dp/B08Q7JSR2F/ref=sr_1_272?dchild=1&keywords=laptop&qid=1627417006&sr=8-272
"Dell Inspiron 5406 14"" FHD Touch 2in1 Laptop (11th Geni3-1115G4 / 8GB / 512GB SSD / Integrated Graphics/ Win 10 + MSO / Backlit KB with FPR & Stylus Pen / Platinum Silver) D560384WIN9S","59,800",4.0 out of 5 stars,30,https://www.amazon.in/Dell-Inspiron-5406-Geni3-1115G4-D560384WIN9S/dp/B091H14P32/ref=sr_1_273?dchild=1&keywords=laptop&qid=1627417006&sr=8-273
"Acer Nitro 5 Intel Core i5-11th Generation 144 Hz Refresh Rate 15.6-inch Gaming Laptop (16GB Ram/512 GB SSD/Win10/GTX 1650 Graphics/Obsidian Black/2.2 Kgs), AN515-56 + Xbox Game Pass for PC","73,990",3.7 out of 5 stars,30,https://www.amazon.in/Acer-Generation-15-6-inch-Graphics-AN515-56/dp/B092VPYX5G/ref=sr_1_274?dchild=1&keywords=laptop&qid=1627417006&sr=8-274
"HP 15 Ryzen 5 Processor 15.6-inch(39.6 cm) FHD Laptop (8GB/512GB SSD/Windows 10/Vega 8 Graphics/MS Office/Natural Silver/1.69Kg), 15s-eq0500AU","52,990",4.3 out of 5 stars,181,https://www.amazon.in/HP-Processor-15-6-inch-Graphics-15s-eq0500AU/dp/B0928T2WQG/ref=sr_1_275?dchild=1&keywords=laptop&qid=1627417006&sr=8-275
"Acer Aspire 3 Intel Core i3-10th Gen 15.6 - inch (39.62 cms) 1920 x 1080 Thin and Light Laptop (4GB Ram/1TB HDD/Window 10/Integrated Graphics/Shale Black/1.9 kgs), A315-56","36,900",3.0 out of 5 stars,504,https://www.amazon.in/Acer-Aspire-Intel-Core-i3-10th/dp/B088CFBQFN/ref=sr_1_276?dchild=1&keywords=laptop&qid=1627417006&sr=8-276
"Lenovo Ideapad Gaming 3 Intel Core i5 10th Gen 15.6 inch FHD Gaming Laptop (8GB/1TB+256GB SSD/Windows 10/MS Office 2019/NVIDIA GTX 1650 4GB Graphics/Onyx Black/2.2Kg), 81Y400E1IN","64,199",3.5 out of 5 stars,2,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg17_1?ie=UTF8&adId=A05767257NACMO9V187O&url=%2FLenovo-Ideapad-Windows-Graphics-81Y400E1IN%2Fdp%2FB08BSGG6V9%2Fref%3Dsr_1_277_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417006%26sr%3D8-277-spons%26psc%3D1&qualifier=1627417006&id=5511448163856922&widgetName=sp_btf
"ASUS TUF Dash F15 (2021), 15.6-inch (39.62 cms) FHD 240Hz/3ms, Intel Core i7-11370H 11th Gen, RTX 3070 8GB Graphics Gaming Laptop (16GB RAM/1TB SSD/Office 2019/Windows 10/Gray/2 kg), FX516PR-AZ107TS","1,49,000",,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg17_1?ie=UTF8&adId=A05811617IEE6E91W4F4&url=%2FASUS-Dash-F15-15-6-inch-i7-11370H-FX516PR-AZ107TS%2Fdp%2FB096KZSZYF%2Fref%3Dsr_1_278_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417006%26sr%3D8-278-spons%26psc%3D1&qualifier=1627417006&id=5511448163856922&widgetName=sp_btf
"Acer Swift 3 SF313-52 13.5-inch (34.29 cms) Laptop (10th Gen Intel Core i5-1035G4 processor/8GB/512GB SSD/Window 10 Home 64Bit/Integrated Graphics), Silver","57,625",3.2 out of 5 stars,12,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A0329590DRU595QTZC4G&url=%2FAcer-SF313-52-13-5-inch-i5-1035G4-Integrated%2Fdp%2FB08DFB8SMH%2Fref%3Dsr_1_273_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417011%26sr%3D8-273-spons%26psc%3D1&qualifier=1627417011&id=7174680559558935&widgetName=sp_atf_next
"Lenovo Legion 5 10th Gen Intel Core i5 15.6"" FHD Gaming Laptop(8GB/1TB HDD + 256GB SSD/Win10/Office2019/120 Hz/NVIDIA GTX 1650 4GB GDDR6/with M300 RGB Gaming Mouse/Phantom Black/2.3Kg), 82AU004KIN","79,490",4.8 out of 5 stars,5,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A05747532HG6154M5SBEE&url=%2FLenovo-Legion-Office2019-Phantom-82AU004KIN%2Fdp%2FB08GG8VV3W%2Fref%3Dsr_1_274_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417011%26sr%3D8-274-spons%26psc%3D1&qualifier=1627417011&id=7174680559558935&widgetName=sp_atf_next
"Dell 14 (2021) i5-1135G7 2in1 Touch Screen Laptop, 16Gb RAM, 512Gb SSD, 14” (35.56 cms) FHD Display, Win 10 + MSO, Backlit KB + FPR + Active Pen, Silver Metal Color (Inspiron 5410, D560477WIN9S)","76,990",3.2 out of 5 stars,12,https://www.amazon.in/Dell-i5-1135G7-Inspiron-5410-D560477WIN9S/dp/B095S7WMDZ/ref=sr_1_275?dchild=1&keywords=laptop&qid=1627417011&sr=8-275
"LG Gram 10th Gen Intel Core i7-1065G7 17-inch IPS WQXGA (2560X1600) Thin and Light Laptop (8GB/512GB SSD/Windows 10 64-bit/Dark Silver/1.35kg), 17Z90N","1,05,990",4.7 out of 5 stars,34,https://www.amazon.in/LG-i7-1065G7-17-inch-2560X1600-Windows/dp/B08J3D2YHV/ref=sr_1_276?dchild=1&keywords=laptop&qid=1627417011&sr=8-276
"Acer Travelmate Intel i3-11th Gen 14-inch Display 1920 x 1080 Thin and Light Laptop (8GB Ram/1TB HDD + 256 GB SSD/Window 10 Home/Intel Iris Xe Graphics/Black/1.625 Kgs), TMP214-53","48,426",,,https://www.amazon.in/Acer-Travelmate-i3-11th-Graphics-TMP214-53/dp/B098NX5ZRT/ref=sr_1_277?dchild=1&keywords=laptop&qid=1627417011&sr=8-277
"(Renewed) Lenovo ThinkPad Intel 4th Gen Core i5 12.5-Inch (31.75 cms) 1366x768 Laptop (8 GB/2 TB/Windows 7/Intel Integrated/Black/2 kg), X240-i5-8 GB-2 TB","38,990",4.2 out of 5 stars,5,https://www.amazon.in/Lenovo-X240-i5-8-GB-2-TB-Integrated/dp/B07PSQMLQN/ref=sr_1_278?dchild=1&keywords=laptop&qid=1627417011&sr=8-278
"(Renewed) Dell Intel Core i5-4th Gen 14 Inch (35.56 cms) 1366x768 HD Laptop (16GB RAM/128GB SSD & 1TB HDD/Windows 10 Pro/MS Office/Intel Integrated HD Graphics 4600/2.1Kg,Silver) Latitude E6440","42,999",,,https://www.amazon.in/Dell-1366x768-Integrated-Graphics-Latitude/dp/B099YLCD7W/ref=sr_1_279?dchild=1&keywords=laptop&qid=1627417011&sr=8-279
"(Renewed) HP Intel 3rd Gen Core i5 3360M 15.6-Inch (39.62 cms) 1366 X 768 Laptop (4 GB/500 GB HDD/Windows/Intel HD Graphics/Copper/2.85 Kg), 6570b","28,790",4.0 out of 5 stars,1,https://www.amazon.in/Renewed-HP-6570b-Probook-Numeric/dp/B082Q1NF5K/ref=sr_1_280?dchild=1&keywords=laptop&qid=1627417011&sr=8-280
"(Renewed) Lenovo Intel 4th Gen Core i5 4200M 14-Inch (35.56 cms) 1366x768 Laptop (4 GB/500 GB/Windows/MS Office Pro 2019 /Intel HD Graphics 4600/Black/1.50 Kg), Thinkpad L440","30,499",3.0 out of 5 stars,2,https://www.amazon.in/Renewed-Lenovo-1366x768-Graphics-Thinkpad/dp/B08S73KG3J/ref=sr_1_281?dchild=1&keywords=laptop&qid=1627417011&sr=8-281
"Dell Vostro 3401 14"" FHD Display Laptop (i3-1005G1/ 8GB / 512 SSD/ Win 10 + MSO/ Integrated Graphics/ Dune Color) D552171WIN9D","47,899",,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_1?ie=UTF8&adId=A00941613PEUB1LYHC1Q7&url=%2FDell-Vostro-3401-Integrated-D552171WIN9D%2Fdp%2FB094Y66T3R%2Fref%3Dsr_1_283_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417011%26sr%3D8-283-spons%26psc%3D1%26smid%3DA1JPP1IQCP56R5&qualifier=1627417011&id=7174680559558935&widgetName=sp_mtf
"HP Pavilion Gaming 10th Gen Intel Core i5 Processor 15.6-inch FHD Gaming Laptop (8GB/512GB SSD + 32GB Intel Optane/144 Hz/Win10/MS Office/NVIDIA GTX 1650 4GB/Shadow Black), 15-dk1148TX","66,990",4.3 out of 5 stars,844,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_1?ie=UTF8&adId=A05772172OV0RMCMDIN6E&url=%2FHP-Pavilion-Processor-15-6-inch-15-dk1148TX%2Fdp%2FB091FJ5WPQ%2Fref%3Dsr_1_284_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417011%26sr%3D8-284-spons%26psc%3D1&qualifier=1627417011&id=7174680559558935&widgetName=sp_mtf
"(Renewed) LifeDigital ZED AIR CX3 Laptop, 15.6""(39.62 cms) IPS FHD, Intel® Core™ i3/8GB RAM/2TB HDD + 256GB Storage/Camera/LAN/Windows 10, Black","25,990",2.0 out of 5 stars,2,https://www.amazon.in/Renewed-LifeDigital-Laptop-Storage-Windows/dp/B096MZNY2D/ref=sr_1_285?dchild=1&keywords=laptop&qid=1627417011&sr=8-285
"Acer Aspire 3 Intel Core i5-1035G1 15.6"" FHD Display Thin and Light Laptop (8GB Ram/1TB HDD/Windows 10 Home/Nvidia MX 330 Graphics), Charcoal Black/1.9kg), A315-57G","49,999",3.2 out of 5 stars,10,https://www.amazon.in/Acer-i5-1035G1-Graphics-Charcoal-A315-57G/dp/B08HR3CYGQ/ref=sr_1_286?dchild=1&keywords=laptop&qid=1627417011&sr=8-286
"(Renewed) Lenovo Thinkpad Intel 2nd Gen Core i5 14-Inch (35.56 cms) 1366x768 Laptop (4 GB/500 GB/Windows 7/Intel Integrated Graphics/Black/2 Kg), T420-i5-4 GB-500 GB","28,499",3.2 out of 5 stars,10,https://www.amazon.in/Lenovo-T420-i5-4-GB-500-GB-Integrated/dp/B07KYH14QV/ref=sr_1_287?dchild=1&keywords=laptop&qid=1627417011&sr=8-287
"HP 15(2021) 5th Gen Ryzen 5 5500U Laptop with Alexa Built-in, 8GB RAM, 512GB SSD, 15.6-Inch(39.6 cm) FHD Screen, Windows 10, MS Office, (15s-eq2040au)","53,823",4.3 out of 5 stars,129,https://www.amazon.in/HP-Laptop-15-6-Inch-Windows-15s-eq2040au/dp/B093Q3R1VV/ref=sr_1_288?dchild=1&keywords=laptop&qid=1627417011&sr=8-288
"(Renewed) Lenovo Intel 4th Gen Core i5 4200M 14-Inch (35.56 cms) 720p HD Ready Laptop (4 GB/320 GB/Windows 10 Pro/Intel HD Graphics 4600/Black/2.26 Kg), Thinkpad L440","30,999",3.1 out of 5 stars,16,https://www.amazon.in/Renewed-Lenovo-ThinkPad-L440-i5-4GB-320GB-Graphics/dp/B07V4CCJ3H/ref=sr_1_289?dchild=1&keywords=laptop&qid=1627417011&sr=8-289
TravisLappy Laptop On Off Power Button Switch Flex Cable Switch Button Cable Board for HP 15-G 15-R 250 256 G3 G4 G5 LS-A991P,"1,198",5.0 out of 5 stars,1,https://www.amazon.in/TravisLappy-15-G-15-R-250-LS-A991P/dp/B092DDHZCM/ref=sr_1_290?dchild=1&keywords=laptop&qid=1627417011&sr=8-290
"(Renewed) HP Intel Core i7 6700HQ 15.6-Inch (39.62 cms) 1920 X 1080 Laptop (8 GB/2 TB SSD/Windows/Intel HD Graphics & Nvidia 1000m/Grey/2.7 Kg), Zbook 15","77,990",,,https://www.amazon.in/Renewed-HP-15-6-Inch-Graphics-Zbook/dp/B0912DLKWB/ref=sr_1_291?dchild=1&keywords=laptop&qid=1627417011&sr=8-291
"HP 14 10th Gen Intel Core i5 Processor 14"" (35.56cms) FHD Laptop with Built-in 4G LTE (8GB/256GB SSD + 1TB HDD/Windows 10/MS Office 2019/Natural Silver/1.51kg) 14s-er0003TU","67,900",4.3 out of 5 stars,231,https://www.amazon.in/HP-Processor-14-inch-Windows-14s-er0003TU/dp/B089P9JV71/ref=sr_1_292?dchild=1&keywords=laptop&qid=1627417011&sr=8-292
"HP 15 11th Gen Intel Core i3 Processor 15.6"" (39.62cms) FHD Laptop (8GB/256GB SSD/Win 10/MS Office/Integrated Graphics/Jet Black/1.69 Kg), 15s-fq2075TU","40,990",4.1 out of 5 stars,38,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg18_1?ie=UTF8&adId=A031427721N2WH4RIDES8&url=%2FHP-Processor-39-62cms-Integrated-15s-fq2075TU%2Fdp%2FB08XNXJDVX%2Fref%3Dsr_1_293_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417011%26sr%3D8-293-spons%26psc%3D1&qualifier=1627417011&id=7174680559558935&widgetName=sp_btf
"Lenovo IdeaPad Gaming 3 Intel Core i5 10th Gen 15.6-inch FHD 120Hz IPS Gaming Laptop (8GB/1TB HDD +256GB SSD/Windows 10/NVIDIA GTX 1650 4GB GDDR6/Onyx Black/2.2Kg), 81Y4017TIN","63,904",4.0 out of 5 stars,22,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg18_1?ie=UTF8&adId=A05773053QY81KCS96VFR&url=%2FLenovo-IdeaPad-15-6-inch-Windows-81Y4017TIN%2Fdp%2FB094XK1B8P%2Fref%3Dsr_1_294_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417011%26sr%3D8-294-spons%26psc%3D1&qualifier=1627417011&id=7174680559558935&widgetName=sp_btf
"HP Pavilion 11th Gen Intel Core i5 Processor 14"" (35.56cms) FHD Laptop with Alexa Built-in (16GB/512GB SSD/Win 10/MS Office/2GB NVIDIA MX450 Graphics/Natural Silver/1.41 Kg), 14-dv0084TX","70,990",4.3 out of 5 stars,209,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_1?ie=UTF8&adId=A031236928QWUQ197ZZJW&url=%2FHP-Pavilion-Processor-35-56cms-14-dv0084TX%2Fdp%2FB08XMLV2HK%2Fref%3Dsr_1_289_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417016%26sr%3D8-289-spons%26psc%3D1&qualifier=1627417016&id=6896286293714928&widgetName=sp_atf_next
"MSI GF75 Thin, Intel i7-10750H, 17.3"" (43.9 cm) FHD IPS-Level 144Hz Panel Laptop (8GB/512GB NVMe SSD/Windows 10 Home/Nvidia GTX1650Ti/Black/2.2Kg), 10SCSR-297IN","91,999",4.4 out of 5 stars,4,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_1?ie=UTF8&adId=A01875821EX6SC1GYGT8X&url=%2FMSI-GF75-Thin-i7-10750H-10SCSR-297IN%2Fdp%2FB08MBW3MG4%2Fref%3Dsr_1_290_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417016%26sr%3D8-290-spons%26psc%3D1&qualifier=1627417016&id=6896286293714928&widgetName=sp_atf_next
"Asus Vivobook M515DA-BQ522TS Laptop (AMD Quad Core Ryzen 5/4 GB/256 GB SSD/15.6""/AMD Radeon Vega 8 Graphics/Windows 10/Ms Office 2019","41,290",3.6 out of 5 stars,4,https://www.amazon.in/Vivobook-M515DA-BQ522TS-Laptop-Graphics-Windows/dp/B08CKSJ8PT/ref=sr_1_291?dchild=1&keywords=laptop&qid=1627417016&sr=8-291
"(Renewed) Lenovo Intel 4th Gen Core i5 4200M 14-Inch (35.56 cms) 1366x768 Laptop (4 GB/500 GB/Windows/MS Office Pro 2019 /Intel HD Graphics 4600/Black/1.50 Kg), Thinkpad L440","30,499",3.0 out of 5 stars,2,https://www.amazon.in/Renewed-Lenovo-1366x768-Graphics-Thinkpad/dp/B08S73KG3J/ref=sr_1_292?dchild=1&keywords=laptop&qid=1627417016&sr=8-292
"MSI Modern 15, Intel 10th Gen. i5-10210U, 15.6"" (39.62cms) FHD Laptop (8GB/512GB NVMe SSD/Windows 10 Home/Carbon Grey/1.6Kg), A10M-482IN","63,237",3.5 out of 5 stars,8,https://www.amazon.in/MSI-i5-10210U-39-62cms-Windows-A10M-482IN/dp/B08NTVZMWD/ref=sr_1_293?dchild=1&keywords=laptop&qid=1627417016&sr=8-293
"(Renewed) Lenovo Thinkpad Intel 2nd Gen Core i5 14-Inch (35.56 cms) 1366x768 Laptop (4 GB/500 GB/Windows 7/Intel Integrated Graphics/Black/2 Kg), T420-i5-4 GB-500 GB","28,499",3.2 out of 5 stars,10,https://www.amazon.in/Lenovo-T420-i5-4-GB-500-GB-Integrated/dp/B07KYH14QV/ref=sr_1_294?dchild=1&keywords=laptop&qid=1627417016&sr=8-294
"(Renewed) Lenovo Intel 4th Gen Core i5 4200M 14-Inch (35.56 cms) 720p HD Ready Laptop (4 GB/320 GB/Windows 10 Pro/Intel HD Graphics 4600/Black/2.26 Kg), Thinkpad L440","30,999",3.1 out of 5 stars,16,https://www.amazon.in/Renewed-Lenovo-ThinkPad-L440-i5-4GB-320GB-Graphics/dp/B07V4CCJ3H/ref=sr_1_295?dchild=1&keywords=laptop&qid=1627417016&sr=8-295
"(Renewed) Dell Intel Core i5-4th Gen 14 Inch (35.56 cms) 1366x768 HD Laptop (16GB RAM/128GB SSD & 1TB HDD/Windows 10 Pro/MS Office/Intel Integrated HD Graphics 4600/2.1Kg,Silver) Latitude E6440","42,999",,,https://www.amazon.in/Dell-1366x768-Integrated-Graphics-Latitude/dp/B099YLCD7W/ref=sr_1_296?dchild=1&keywords=laptop&qid=1627417016&sr=8-296
"Dell 14 (2021) i5-1135G7 2in1 Touch Screen Laptop, 16Gb RAM, 512Gb SSD, 14” (35.56 cms) FHD Display, Win 10 + MSO, Backlit KB + FPR + Active Pen, Silver Metal Color (Inspiron 5410, D560477WIN9S)","76,990",3.2 out of 5 stars,12,https://www.amazon.in/Dell-i5-1135G7-Inspiron-5410-D560477WIN9S/dp/B095S7WMDZ/ref=sr_1_297?dchild=1&keywords=laptop&qid=1627417016&sr=8-297
"Acer Travelmate Intel i3-11th Gen 14-inch Display 1920 x 1080 Thin and Light Laptop (8GB Ram/1TB HDD + 256 GB SSD/Window 10 Home/Intel Iris Xe Graphics/Black/1.625 Kgs), TMP214-53","48,426",,,https://www.amazon.in/Acer-Travelmate-i3-11th-Graphics-TMP214-53/dp/B098NX5ZRT/ref=sr_1_298?dchild=1&keywords=laptop&qid=1627417016&sr=8-298
(Renewed) Dell Latitude 7280 i5-7th Gen 12.5-Inch (31.75 cms) 1366x768 Pixels Laptop (8 GB/128 GB SSD/Windows 10 Pro/Intel HD Graphics/Black/1.69 Kg),"37,999",4.1 out of 5 stars,6,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A07215332RWRB716PF7C3&url=%2FDell-Latitude-7280-12-5-Inch-1366x768%2Fdp%2FB07JBJWGWK%2Fref%3Dsr_1_299_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417016%26sr%3D8-299-spons%26psc%3D1&qualifier=1627417016&id=6896286293714928&widgetName=sp_mtf
"ASUS VivoBook Ultra K14 (2021), AMD Ryzen 7 5700U, 14-inch FHD Thin and Light Laptop (8GB RAM/512GB SSD/Integrated Graphics/Office 2019/Windows 10/Transparent Silver/1.4 Kg), KM413UA-EB703TS","65,990",,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A0979725GLEBS3FZ6EGQ&url=%2FASUS-VivoBook-Integrated-Transparent-KM413UA-EB703TS%2Fdp%2FB091CMZRR9%2Fref%3Dsr_1_300_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417016%26sr%3D8-300-spons%26psc%3D1&qualifier=1627417016&id=6896286293714928&widgetName=sp_mtf
"(Renewed) Lenovo ThinkPad Intel 4th Gen Core i5 12.5-Inch (31.75 cms) 1366x768 Laptop (8 GB/2 TB/Windows 7/Intel Integrated/Black/2 kg), X240-i5-8 GB-2 TB","38,990",4.2 out of 5 stars,5,https://www.amazon.in/Lenovo-X240-i5-8-GB-2-TB-Integrated/dp/B07PSQMLQN/ref=sr_1_301?dchild=1&keywords=laptop&qid=1627417016&sr=8-301
"ASUS Vivobook 17 M712UA-AU521TS Ryzen 5 Hexa Core 5th Gen Thin and Light R5-5500U/16G/512 PCIe SSD/Transparent SILVER/17.3""FHD/1Y International Warranty/Office H&S+MACAFEE/Backlit KB","63,910",5.0 out of 5 stars,1,https://www.amazon.in/ASUS-Vivobook-M712UA-AU521TS-Transparent-International/dp/B097PMDLWG/ref=sr_1_302?dchild=1&keywords=laptop&qid=1627417016&sr=8-302
"(Renewed) Dell XPS 9370 13.3-inch UHD Thin & Light Laptop(8th Gen i7-8550U/16GB/512GB SSD/Win 10 + MS Office/Integrated Graphics), Gold","88,424",,,https://www.amazon.in/Dell-13-3-inch-i7-8550U-Integrated-Graphics/dp/B09813L8BX/ref=sr_1_303?dchild=1&keywords=laptop&qid=1627417016&sr=8-303
"Acer Aspire 3 Intel Core i5-1035G1 15.6"" FHD Display Thin and Light Laptop (8GB Ram/1TB HDD/Windows 10 Home/Nvidia MX 330 Graphics), Charcoal Black/1.9kg), A315-57G","49,999",3.2 out of 5 stars,10,https://www.amazon.in/Acer-i5-1035G1-Graphics-Charcoal-A315-57G/dp/B08HR3CYGQ/ref=sr_1_304?dchild=1&keywords=laptop&qid=1627417016&sr=8-304
"HP 15(2021) 5th Gen Ryzen 5 5500U Laptop with Alexa Built-in, 8GB RAM, 512GB SSD, 15.6-Inch(39.6 cm) FHD Screen, Windows 10, MS Office, (15s-eq2040au)","53,823",4.3 out of 5 stars,129,https://www.amazon.in/HP-Laptop-15-6-Inch-Windows-15s-eq2040au/dp/B093Q3R1VV/ref=sr_1_306?dchild=1&keywords=laptop&qid=1627417016&sr=8-306
TravisLappy Laptop On Off Power Button Switch Flex Cable Switch Button Cable Board for HP 15-G 15-R 250 256 G3 G4 G5 LS-A991P,"1,198",5.0 out of 5 stars,1,https://www.amazon.in/TravisLappy-15-G-15-R-250-LS-A991P/dp/B092DDHZCM/ref=sr_1_307?dchild=1&keywords=laptop&qid=1627417016&sr=8-307
"ASUS ROG Zephyrus G14, 14"" (35.56 cms) QHD, Ryzen 9 4900HS, GTX 1660Ti Max-Q 6GB GDDR6 Graphics, Gaming Laptop (16GB/1TB SSD/MS Office 2019/Windows 10/ White/Anime Matrix/1.7 Kg), GA401IU-HA250TS","1,11,990",4.5 out of 5 stars,23,https://www.amazon.in/ASUS-Zephyrus-1660Ti-Max-Q-Moonlight-GA401IU-HA250TS/dp/B08SRQHM4W/ref=sr_1_308?dchild=1&keywords=laptop&qid=1627417016&sr=8-308
"MSI GF75 Thin, Intel i5-10500H, 17.3"" (43.9 cm) FHD IPS-Level 144Hz Panel Laptop (8GB/512GB NVMe SSD/Windows 10 Home/Nvidia GTX1650 4GB GDDR6/Black/2.2Kg), 10SCXR-655IN","72,775",,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg19_1?ie=UTF8&adId=A05889633O6YFYEBPWQ42&url=%2FMSI-i5-10500H-IPS-Level-Windows-10SCXR-655IN%2Fdp%2FB093L9SYZP%2Fref%3Dsr_1_309_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417016%26sr%3D8-309-spons%26psc%3D1&qualifier=1627417016&id=6896286293714928&widgetName=sp_btf
"Acer Travelmate Intel i3-11th Gen 14-inch Display 1920 x 1080 Thin and Light Laptop (8GB Ram/1TB HDD + 256 GB SSD/Window 10 Home/Intel Iris Xe Graphics/Black/1.625 Kgs), TMP214-53","48,426",,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg19_1?ie=UTF8&adId=A0712678HYXWFIZNSY42&url=%2FAcer-Travelmate-i3-11th-Graphics-TMP214-53%2Fdp%2FB098NX5ZRT%2Fref%3Dsr_1_310_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417016%26sr%3D8-310-spons%26psc%3D1&qualifier=1627417016&id=6896286293714928&widgetName=sp_btf
"Lenovo V14 Intel Core i3 10th Gen 14-inch HD Thin and Light Laptop (4GB RAM/ 1TB HDD/ Win 10 Home/ Grey/ 1.6 kg), 82C4A00NIH","37,750",3.0 out of 5 stars,14,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg20_1?ie=UTF8&adId=A02661023GBP1QR2WQAMG&url=%2FLenovo-Intel-14-inch-Laptop-82C4A00NIH%2Fdp%2FB08DFRKHLL%2Fref%3Dsr_1_305_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417021%26sr%3D8-305-spons%26psc%3D1&qualifier=1627417021&id=3408651041201936&widgetName=sp_atf_next
"MSI Bravo 15 Ryzen 7 4800H 15.6"" (39.62cms) FHD Gaming Laptop (16GB/512GB SSD/144 Hz/Windows 10/ RX5500M,GDDR6 4GB/Black/1.86 kg), A4DDR-212IN","89,423",4.2 out of 5 stars,55,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg20_1?ie=UTF8&adId=A01877382N3M0J7JHR0DH&url=%2FMSI-Gaming-Windows-RX5500M-A4DDR-212IN%2Fdp%2FB08GYH6HKN%2Fref%3Dsr_1_306_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417021%26sr%3D8-306-spons%26psc%3D1&qualifier=1627417021&id=3408651041201936&widgetName=sp_atf_next
(Renewed) Lenovo ThinkPad High Performance 14 inch HD Light Laptop (Core I5 5200U/8 GB(Upto 16GB)/256 GB SSD/Win 10 Pro/Office 2019/Webcam/USB 3.0/SIM/BT/Cardreader/TPM/Integrated Graphics),"36,845",5.0 out of 5 stars,1,https://www.amazon.in/Lenovo-ThinkPad-Performance-Cardreader-Integrated/dp/B0925RX2R6/ref=sr_1_307?dchild=1&keywords=laptop&qid=1627417021&sr=8-307
